https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555295759.jpg,何以为家,2018,9.1,952277,凝视卑弱生命，用电影改变命运。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,十二怒汉,1957,9.4,438917,1957年的理想主义。 
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174346180.jpg,哈尔的移动城堡,2004,9.1,925531,带着心爱的人在天空飞翔。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.jpg,少年派的奇幻漂流,2012,9.1,1254269,瑰丽壮观、无人能及的冒险之旅。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553104888.jpg,鬼子来了,2000,9.3,569878,对敌人的仁慈，就是对自己残忍。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,猫鼠游戏,2002,9.1,898851,骗子大师和执著警探的你追我跑故事。 
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2561721372.jpg,大话西游之月光宝盒,1995,9.0,1126827,旷古烁今。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1446261379.jpg,天空之城,1986,9.1,756871,对天空的追逐，永不停止。 
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792376093.jpg,钢琴家,2002,9.3,556729,音乐能化解仇恨。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550757929.jpg,闻香识女人,1992,9.1,801769,史上最美的探戈。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2640236255.jpg,指环王2：双塔奇兵,2002,9.2,686847,承前启后的史诗篇章。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2653054340.jpg,天堂电影院,1988,9.2,634327,那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,让子弹飞,2010,8.9,1536639,你给我翻译翻译，神马叫做TMD的惊喜。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2189265085.jpg,罗马假日,1953,9.1,883665,爱情哪怕只有一天。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554525534.jpg,海蒂和爷爷,2015,9.3,503002,如果生活中有什么使你感到快乐，那就去做吧！不要管别人说什么。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p451926968.jpg,黑客帝国,1999,9.1,772610,视觉革命。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2373910134.jpg,指环王1：护戒使者,2001,9.1,775893,传说的开始。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,大闹天宫,1961(中国大陆) / 1964(中国大陆) / 1978(中国大陆),9.4,390422,经典之作，历久弥新。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575465690.jpg,死亡诗社,1989,9.1,648203,当一个死水般的体制内出现一个活跃的变数时，所有的腐臭都站在了光明的对面。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2194138787.jpg,教父2,1974,9.2,498048,优雅的孤独。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2158166535.jpg,辩护人,2013,9.2,546885,电影的现实意义大过电影本身。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2549177902.jpg,绿皮书,2018,8.9,1480846,去除成见，需要勇气。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2277799019.jpg,狮子王,1994,9.1,765183,动物版《哈姆雷特》。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910926158.jpg,搏击俱乐部,1999,9.0,780893,邪恶与平庸蛰伏于同一个母体，在特定的时间互相对峙。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910899751.jpg,饮食男女,1994,9.2,560109,人生不能像做菜，把所有的料都准备好了才下锅。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1665997400.jpg,美丽心灵,2001,9.1,706855,爱是一切逻辑和原由。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,本杰明·巴顿奇事,2008,9.0,907340,在时间之河里感受溺水之苦。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg,窃听风暴,2006,9.2,518142,别样人生。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,穿条纹睡衣的男孩,2008,9.2,502933,尽管有些不切实际的幻想，这部电影依旧是一部感人肺腑的佳作。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2648230660.jpg,情书,1995,8.9,991856,暗恋的极致。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792443418.jpg,两杆大烟枪,1998,9.1,551743,4个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2441988159.jpg,西西里的美丽传说,2000,8.9,897763,美丽无罪。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,看不见的客人,2016,8.8,1145992,你以为你以为的就是你以为的。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg,拯救大兵瑞恩,1998,9.1,595176,美利坚精神输出大片No1.
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,音乐之声,1965,9.1,550907,用音乐化解仇恨，让歌声串起美好。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792238287.jpg,飞越疯人院,1975,9.1,512048,自由万岁。
https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2165511465.jpg,小鞋子,1997,9.2,374834,奔跑的孩子是天使。
https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2634997853.jpg,阿凡达,2009,8.8,1275500,绝对意义上的美轮美奂。
